user_id,product_id,action_type,timestamp,product_type,session_id,device,region
971,727,search,2024-01-16 01:45:00,laptop,sess_971_8065,mobile,HCM
972,735,search,2024-01-25 00:00:00,mobile,sess_972_8685,mobile,DN
972,735,search,2024-01-25 00:15:00,mobile,sess_972_8685,mobile,DN
972,735,click,2024-01-25 00:30:00,mobile,sess_972_8685,mobile,DN
972,735,view,2024-01-25 00:45:00,mobile,sess_972_8685,mobile,DN
972,735,click,2024-01-25 01:00:00,mobile,sess_972_8685,mobile,DN
972,735,view,2024-01-25 01:15:00,mobile,sess_972_8685,mobile,DN
972,735,search,2024-01-25 01:30:00,mobile,sess_972_8685,mobile,DN
972,735,view,2024-01-25 01:45:00,mobile,sess_972_8685,mobile,DN
973,665,search,2024-01-08 00:00:00,tablet,sess_973_3028,tablet,HCM
973,665,click,2024-01-08 00:15:00,tablet,sess_973_3028,tablet,HCM
973,665,view,2024-01-08 00:30:00,tablet,sess_973_3028,tablet,HCM
973,665,view,2024-01-08 00:45:00,tablet,sess_973_3028,tablet,HCM
973,665,add_to_cart,2024-01-08 01:00:00,tablet,sess_973_3028,tablet,HCM
973,665,view,2024-01-08 01:15:00,tablet,sess_973_3028,tablet,HCM
973,665,add_to_cart,2024-01-08 01:30:00,tablet,sess_973_3028,tablet,HCM
973,665,purchase,2024-01-08 01:45:00,tablet,sess_973_3028,tablet,HCM
974,666,search,2024-05-08 00:00:00,female-fashion,sess_974_2487,mobile,DN
974,666,search,2024-05-08 00:15:00,female-fashion,sess_974_2487,mobile,DN
974,666,click,2024-05-08 00:30:00,female-fashion,sess_974_2487,mobile,DN
974,666,view,2024-05-08 00:45:00,female-fashion,sess_974_2487,mobile,DN
974,666,click,2024-05-08 01:00:00,female-fashion,sess_974_2487,mobile,DN
974,666,view,2024-05-08 01:15:00,female-fashion,sess_974_2487,mobile,DN
974,666,search,2024-05-08 01:30:00,female-fashion,sess_974_2487,mobile,DN
974,666,view,2024-05-08 01:45:00,female-fashion,sess_974_2487,mobile,DN
975,732,view,2024-05-15 00:00:00,mobile,sess_975_4962,tablet,HP
975,732,click,2024-05-15 00:15:00,mobile,sess_975_4962,tablet,HP
975,732,view,2024-05-15 00:30:00,mobile,sess_975_4962,tablet,HP
975,732,chat,2024-05-15 00:45:00,mobile,sess_975_4962,tablet,HP
975,732,chat,2024-05-15 01:00:00,mobile,sess_975_4962,tablet,HP
975,732,view,2024-05-15 01:15:00,mobile,sess_975_4962,tablet,HP
975,732,view,2024-05-15 01:30:00,mobile,sess_975_4962,tablet,HP
975,732,search,2024-05-15 01:45:00,mobile,sess_975_4962,tablet,HP
976,704,view,2024-01-26 00:00:00,smartwatch,sess_976_4555,tablet,HCM
976,704,click,2024-01-26 00:15:00,smartwatch,sess_976_4555,tablet,HCM
976,704,view,2024-01-26 00:30:00,smartwatch,sess_976_4555,tablet,HCM
976,704,chat,2024-01-26 00:45:00,smartwatch,sess_976_4555,tablet,HCM
976,704,chat,2024-01-26 01:00:00,smartwatch,sess_976_4555,tablet,HCM
976,704,view,2024-01-26 01:15:00,smartwatch,sess_976_4555,tablet,HCM
976,704,view,2024-01-26 01:30:00,smartwatch,sess_976_4555,tablet,HCM
976,704,search,2024-01-26 01:45:00,smartwatch,sess_976_4555,tablet,HCM
977,694,search,2024-01-28 00:00:00,smartwatch,sess_977_4506,tablet,CT
977,694,search,2024-01-28 00:15:00,smartwatch,sess_977_4506,tablet,CT
977,694,click,2024-01-28 00:30:00,smartwatch,sess_977_4506,tablet,CT
977,694,view,2024-01-28 00:45:00,smartwatch,sess_977_4506,tablet,CT
977,694,click,2024-01-28 01:00:00,smartwatch,sess_977_4506,tablet,CT
977,694,view,2024-01-28 01:15:00,smartwatch,sess_977_4506,tablet,CT
977,694,search,2024-01-28 01:30:00,smartwatch,sess_977_4506,tablet,CT
977,694,view,2024-01-28 01:45:00,smartwatch,sess_977_4506,tablet,CT
978,686,view,2024-01-29 00:00:00,tablet,sess_978_3963,desktop,CT
978,686,click,2024-01-29 00:15:00,tablet,sess_978_3963,desktop,CT
978,686,view,2024-01-29 00:30:00,tablet,sess_978_3963,desktop,CT
978,686,chat,2024-01-29 00:45:00,tablet,sess_978_3963,desktop,CT
978,686,chat,2024-01-29 01:00:00,tablet,sess_978_3963,desktop,CT
978,686,view,2024-01-29 01:15:00,tablet,sess_978_3963,desktop,CT
978,686,view,2024-01-29 01:30:00,tablet,sess_978_3963,desktop,CT
978,686,search,2024-01-29 01:45:00,tablet,sess_978_3963,desktop,CT
979,726,search,2024-04-02 00:00:00,home-appliances,sess_979_6149,mobile,CT
979,726,click,2024-04-02 00:15:00,home-appliances,sess_979_6149,mobile,CT
979,726,view,2024-04-02 00:30:00,home-appliances,sess_979_6149,mobile,CT
979,726,view,2024-04-02 00:45:00,home-appliances,sess_979_6149,mobile,CT
979,726,add_to_cart,2024-04-02 01:00:00,home-appliances,sess_979_6149,mobile,CT
979,726,view,2024-04-02 01:15:00,home-appliances,sess_979_6149,mobile,CT
979,726,add_to_cart,2024-04-02 01:30:00,home-appliances,sess_979_6149,mobile,CT
979,726,purchase,2024-04-02 01:45:00,home-appliances,sess_979_6149,mobile,CT
980,730,search,2024-03-13 00:00:00,female-fashion,sess_980_5723,tablet,HN
980,730,search,2024-03-13 00:15:00,female-fashion,sess_980_5723,tablet,HN
980,730,click,2024-03-13 00:30:00,female-fashion,sess_980_5723,tablet,HN
980,730,view,2024-03-13 00:45:00,female-fashion,sess_980_5723,tablet,HN
980,730,click,2024-03-13 01:00:00,female-fashion,sess_980_5723,tablet,HN
980,730,view,2024-03-13 01:15:00,female-fashion,sess_980_5723,tablet,HN
980,730,search,2024-03-13 01:30:00,female-fashion,sess_980_5723,tablet,HN
980,730,view,2024-03-13 01:45:00,female-fashion,sess_980_5723,tablet,HN
981,653,search,2024-03-15 00:00:00,books,sess_981_8486,tablet,DN
981,653,click,2024-03-15 00:15:00,books,sess_981_8486,tablet,DN
981,653,view,2024-03-15 00:30:00,books,sess_981_8486,tablet,DN
981,653,view,2024-03-15 00:45:00,books,sess_981_8486,tablet,DN
981,653,add_to_cart,2024-03-15 01:00:00,books,sess_981_8486,tablet,DN
981,653,view,2024-03-15 01:15:00,books,sess_981_8486,tablet,DN
981,653,add_to_cart,2024-03-15 01:30:00,books,sess_981_8486,tablet,DN
981,653,purchase,2024-03-15 01:45:00,books,sess_981_8486,tablet,DN
982,680,search,2024-06-21 00:00:00,female-fashion,sess_982_8011,mobile,HN
982,680,click,2024-06-21 00:15:00,female-fashion,sess_982_8011,mobile,HN
982,680,view,2024-06-21 00:30:00,female-fashion,sess_982_8011,mobile,HN
982,680,view,2024-06-21 00:45:00,female-fashion,sess_982_8011,mobile,HN
982,680,add_to_cart,2024-06-21 01:00:00,female-fashion,sess_982_8011,mobile,HN
982,680,view,2024-06-21 01:15:00,female-fashion,sess_982_8011,mobile,HN
982,680,add_to_cart,2024-06-21 01:30:00,female-fashion,sess_982_8011,mobile,HN
982,680,purchase,2024-06-21 01:45:00,female-fashion,sess_982_8011,mobile,HN
983,690,view,2024-01-22 00:00:00,books,sess_983_9055,tablet,HN
983,690,click,2024-01-22 00:15:00,books,sess_983_9055,tablet,HN
983,690,view,2024-01-22 00:30:00,books,sess_983_9055,tablet,HN
983,690,chat,2024-01-22 00:45:00,books,sess_983_9055,tablet,HN
983,690,chat,2024-01-22 01:00:00,books,sess_983_9055,tablet,HN
983,690,view,2024-01-22 01:15:00,books,sess_983_9055,tablet,HN
983,690,view,2024-01-22 01:30:00,books,sess_983_9055,tablet,HN
983,690,search,2024-01-22 01:45:00,books,sess_983_9055,tablet,HN
984,689,view,2024-02-13 00:00:00,mobile,sess_984_2953,mobile,CT
984,689,click,2024-02-13 00:15:00,mobile,sess_984_2953,mobile,CT
984,689,view,2024-02-13 00:30:00,mobile,sess_984_2953,mobile,CT
984,689,chat,2024-02-13 00:45:00,mobile,sess_984_2953,mobile,CT
984,689,chat,2024-02-13 01:00:00,mobile,sess_984_2953,mobile,CT
984,689,view,2024-02-13 01:15:00,mobile,sess_984_2953,mobile,CT
984,689,view,2024-02-13 01:30:00,mobile,sess_984_2953,mobile,CT
984,689,click,2024-02-13 01:45:00,mobile,sess_984_2953,mobile,CT
985,697,view,2024-04-13 00:00:00,tablet,sess_985_2060,desktop,HCM
985,697,click,2024-04-13 00:15:00,tablet,sess_985_2060,desktop,HCM
985,697,view,2024-04-13 00:30:00,tablet,sess_985_2060,desktop,HCM
985,697,chat,2024-04-13 00:45:00,tablet,sess_985_2060,desktop,HCM
985,697,chat,2024-04-13 01:00:00,tablet,sess_985_2060,desktop,HCM
985,697,view,2024-04-13 01:15:00,tablet,sess_985_2060,desktop,HCM
985,697,view,2024-04-13 01:30:00,tablet,sess_985_2060,desktop,HCM
985,697,click,2024-04-13 01:45:00,tablet,sess_985_2060,desktop,HCM
986,647,search,2024-05-28 00:00:00,books,sess_986_3011,mobile,CT
986,647,search,2024-05-28 00:15:00,books,sess_986_3011,mobile,CT
986,647,click,2024-05-28 00:30:00,books,sess_986_3011,mobile,CT
986,647,view,2024-05-28 00:45:00,books,sess_986_3011,mobile,CT
986,647,click,2024-05-28 01:00:00,books,sess_986_3011,mobile,CT
986,647,view,2024-05-28 01:15:00,books,sess_986_3011,mobile,CT
986,647,search,2024-05-28 01:30:00,books,sess_986_3011,mobile,CT
986,647,view,2024-05-28 01:45:00,books,sess_986_3011,mobile,CT
987,695,view,2024-04-13 00:00:00,books,sess_987_5472,tablet,CT
987,695,click,2024-04-13 00:15:00,books,sess_987_5472,tablet,CT
987,695,view,2024-04-13 00:30:00,books,sess_987_5472,tablet,CT
987,695,chat,2024-04-13 00:45:00,books,sess_987_5472,tablet,CT
987,695,chat,2024-04-13 01:00:00,books,sess_987_5472,tablet,CT
987,695,view,2024-04-13 01:15:00,books,sess_987_5472,tablet,CT
987,695,view,2024-04-13 01:30:00,books,sess_987_5472,tablet,CT
987,695,search,2024-04-13 01:45:00,books,sess_987_5472,tablet,CT
988,722,search,2024-05-05 00:00:00,books,sess_988_8938,tablet,DN
988,722,click,2024-05-05 00:15:00,books,sess_988_8938,tablet,DN
988,722,view,2024-05-05 00:30:00,books,sess_988_8938,tablet,DN
988,722,view,2024-05-05 00:45:00,books,sess_988_8938,tablet,DN
988,722,add_to_cart,2024-05-05 01:00:00,books,sess_988_8938,tablet,DN
988,722,view,2024-05-05 01:15:00,books,sess_988_8938,tablet,DN
988,722,add_to_cart,2024-05-05 01:30:00,books,sess_988_8938,tablet,DN
988,722,purchase,2024-05-05 01:45:00,books,sess_988_8938,tablet,DN
989,737,view,2024-01-18 00:00:00,mobile,sess_989_9147,mobile,HCM
989,737,click,2024-01-18 00:15:00,mobile,sess_989_9147,mobile,HCM
989,737,view,2024-01-18 00:30:00,mobile,sess_989_9147,mobile,HCM
989,737,chat,2024-01-18 00:45:00,mobile,sess_989_9147,mobile,HCM
989,737,chat,2024-01-18 01:00:00,mobile,sess_989_9147,mobile,HCM
989,737,view,2024-01-18 01:15:00,mobile,sess_989_9147,mobile,HCM
989,737,view,2024-01-18 01:30:00,mobile,sess_989_9147,mobile,HCM
989,737,search,2024-01-18 01:45:00,mobile,sess_989_9147,mobile,HCM
990,718,view,2024-02-09 00:00:00,shoes,sess_990_9161,tablet,HN
990,718,click,2024-02-09 00:15:00,shoes,sess_990_9161,tablet,HN
990,718,view,2024-02-09 00:30:00,shoes,sess_990_9161,tablet,HN
990,718,chat,2024-02-09 00:45:00,shoes,sess_990_9161,tablet,HN
990,718,chat,2024-02-09 01:00:00,shoes,sess_990_9161,tablet,HN
990,718,view,2024-02-09 01:15:00,shoes,sess_990_9161,tablet,HN
990,718,view,2024-02-09 01:30:00,shoes,sess_990_9161,tablet,HN
990,718,search,2024-02-09 01:45:00,shoes,sess_990_9161,tablet,HN
991,728,view,2024-05-06 00:00:00,mobile,sess_991_5960,tablet,HP
991,728,click,2024-05-06 00:15:00,mobile,sess_991_5960,tablet,HP
991,728,view,2024-05-06 00:30:00,mobile,sess_991_5960,tablet,HP
991,728,chat,2024-05-06 00:45:00,mobile,sess_991_5960,tablet,HP
991,728,chat,2024-05-06 01:00:00,mobile,sess_991_5960,tablet,HP
991,728,view,2024-05-06 01:15:00,mobile,sess_991_5960,tablet,HP
991,728,view,2024-05-06 01:30:00,mobile,sess_991_5960,tablet,HP
991,728,search,2024-05-06 01:45:00,mobile,sess_991_5960,tablet,HP
992,656,search,2024-05-18 00:00:00,books,sess_992_8635,mobile,DN
992,656,search,2024-05-18 00:15:00,books,sess_992_8635,mobile,DN
992,656,click,2024-05-18 00:30:00,books,sess_992_8635,mobile,DN
992,656,view,2024-05-18 00:45:00,books,sess_992_8635,mobile,DN
992,656,click,2024-05-18 01:00:00,books,sess_992_8635,mobile,DN
992,656,view,2024-05-18 01:15:00,books,sess_992_8635,mobile,DN
992,656,search,2024-05-18 01:30:00,books,sess_992_8635,mobile,DN
992,656,view,2024-05-18 01:45:00,books,sess_992_8635,mobile,DN
993,738,search,2024-01-31 00:00:00,laptop,sess_993_6629,tablet,HP
993,738,search,2024-01-31 00:15:00,laptop,sess_993_6629,tablet,HP
993,738,click,2024-01-31 00:30:00,laptop,sess_993_6629,tablet,HP
993,738,view,2024-01-31 00:45:00,laptop,sess_993_6629,tablet,HP
993,738,click,2024-01-31 01:00:00,laptop,sess_993_6629,tablet,HP
993,738,view,2024-01-31 01:15:00,laptop,sess_993_6629,tablet,HP
993,738,search,2024-01-31 01:30:00,laptop,sess_993_6629,tablet,HP
993,738,click,2024-01-31 01:45:00,laptop,sess_993_6629,tablet,HP
994,692,search,2024-02-15 00:00:00,books,sess_994_7285,desktop,DN
994,692,search,2024-02-15 00:15:00,books,sess_994_7285,desktop,DN
994,692,click,2024-02-15 00:30:00,books,sess_994_7285,desktop,DN
994,692,view,2024-02-15 00:45:00,books,sess_994_7285,desktop,DN
994,692,click,2024-02-15 01:00:00,books,sess_994_7285,desktop,DN
994,692,view,2024-02-15 01:15:00,books,sess_994_7285,desktop,DN
994,692,search,2024-02-15 01:30:00,books,sess_994_7285,desktop,DN
994,692,view,2024-02-15 01:45:00,books,sess_994_7285,desktop,DN
995,678,search,2024-04-09 00:00:00,shoes,sess_995_5965,tablet,HCM
995,678,click,2024-04-09 00:15:00,shoes,sess_995_5965,tablet,HCM
995,678,view,2024-04-09 00:30:00,shoes,sess_995_5965,tablet,HCM
995,678,view,2024-04-09 00:45:00,shoes,sess_995_5965,tablet,HCM
995,678,add_to_cart,2024-04-09 01:00:00,shoes,sess_995_5965,tablet,HCM
995,678,view,2024-04-09 01:15:00,shoes,sess_995_5965,tablet,HCM
995,678,add_to_cart,2024-04-09 01:30:00,shoes,sess_995_5965,tablet,HCM
995,678,purchase,2024-04-09 01:45:00,shoes,sess_995_5965,tablet,HCM
996,654,view,2024-05-18 00:00:00,books,sess_996_8986,mobile,HP
996,654,click,2024-05-18 00:15:00,books,sess_996_8986,mobile,HP
996,654,view,2024-05-18 00:30:00,books,sess_996_8986,mobile,HP
996,654,chat,2024-05-18 00:45:00,books,sess_996_8986,mobile,HP
996,654,chat,2024-05-18 01:00:00,books,sess_996_8986,mobile,HP
996,654,view,2024-05-18 01:15:00,books,sess_996_8986,mobile,HP
996,654,view,2024-05-18 01:30:00,books,sess_996_8986,mobile,HP
996,654,search,2024-05-18 01:45:00,books,sess_996_8986,mobile,HP
997,720,search,2024-05-06 00:00:00,home-appliances,sess_997_8697,desktop,HP
997,720,click,2024-05-06 00:15:00,home-appliances,sess_997_8697,desktop,HP
997,720,view,2024-05-06 00:30:00,home-appliances,sess_997_8697,desktop,HP
997,720,view,2024-05-06 00:45:00,home-appliances,sess_997_8697,desktop,HP
997,720,add_to_cart,2024-05-06 01:00:00,home-appliances,sess_997_8697,desktop,HP
997,720,view,2024-05-06 01:15:00,home-appliances,sess_997_8697,desktop,HP
997,720,add_to_cart,2024-05-06 01:30:00,home-appliances,sess_997_8697,desktop,HP
997,720,purchase,2024-05-06 01:45:00,home-appliances,sess_997_8697,desktop,HP
998,641,search,2024-05-31 00:00:00,male-fashion,sess_998_7189,tablet,DN
998,641,search,2024-05-31 00:15:00,male-fashion,sess_998_7189,tablet,DN
998,641,click,2024-05-31 00:30:00,male-fashion,sess_998_7189,tablet,DN
998,641,view,2024-05-31 00:45:00,male-fashion,sess_998_7189,tablet,DN
998,641,click,2024-05-31 01:00:00,male-fashion,sess_998_7189,tablet,DN
998,641,view,2024-05-31 01:15:00,male-fashion,sess_998_7189,tablet,DN
998,641,search,2024-05-31 01:30:00,male-fashion,sess_998_7189,tablet,DN
998,641,view,2024-05-31 01:45:00,male-fashion,sess_998_7189,tablet,DN
999,696,view,2024-01-25 00:00:00,laptop,sess_999_1739,mobile,DN
999,696,click,2024-01-25 00:15:00,laptop,sess_999_1739,mobile,DN
999,696,view,2024-01-25 00:30:00,laptop,sess_999_1739,mobile,DN
999,696,chat,2024-01-25 00:45:00,laptop,sess_999_1739,mobile,DN
999,696,chat,2024-01-25 01:00:00,laptop,sess_999_1739,mobile,DN
999,696,view,2024-01-25 01:15:00,laptop,sess_999_1739,mobile,DN
999,696,view,2024-01-25 01:30:00,laptop,sess_999_1739,mobile,DN
999,696,search,2024-01-25 01:45:00,laptop,sess_999_1739,mobile,DN
1000,688,search,2024-03-04 00:00:00,female-fashion,sess_1000_8014,desktop,DN
1000,688,click,2024-03-04 00:15:00,female-fashion,sess_1000_8014,desktop,DN
1000,688,view,2024-03-04 00:30:00,female-fashion,sess_1000_8014,desktop,DN
1000,688,view,2024-03-04 00:45:00,female-fashion,sess_1000_8014,desktop,DN
1000,688,add_to_cart,2024-03-04 01:00:00,female-fashion,sess_1000_8014,desktop,DN
1000,688,view,2024-03-04 01:15:00,female-fashion,sess_1000_8014,desktop,DN
1000,688,add_to_cart,2024-03-04 01:30:00,female-fashion,sess_1000_8014,desktop,DN
1000,688,purchase,2024-03-04 01:45:00,female-fashion,sess_1000_8014,desktop,DN
1001,665,view,2024-03-19 00:00:00,mobile,sess_1001_4844,tablet,DN
1001,665,click,2024-03-19 00:15:00,mobile,sess_1001_4844,tablet,DN
1001,665,view,2024-03-19 00:30:00,mobile,sess_1001_4844,tablet,DN
1001,665,chat,2024-03-19 00:45:00,mobile,sess_1001_4844,tablet,DN
1001,665,chat,2024-03-19 01:00:00,mobile,sess_1001_4844,tablet,DN
1001,665,view,2024-03-19 01:15:00,mobile,sess_1001_4844,tablet,DN
1001,665,view,2024-03-19 01:30:00,mobile,sess_1001_4844,tablet,DN
1001,665,search,2024-03-19 01:45:00,mobile,sess_1001_4844,tablet,DN
1002,738,search,2024-06-17 00:00:00,home-appliances,sess_1002_2875,desktop,HCM
1002,738,search,2024-06-17 00:15:00,home-appliances,sess_1002_2875,desktop,HCM
1002,738,click,2024-06-17 00:30:00,home-appliances,sess_1002_2875,desktop,HCM
1002,738,view,2024-06-17 00:45:00,home-appliances,sess_1002_2875,desktop,HCM
1002,738,click,2024-06-17 01:00:00,home-appliances,sess_1002_2875,desktop,HCM
1002,738,view,2024-06-17 01:15:00,home-appliances,sess_1002_2875,desktop,HCM
1002,738,search,2024-06-17 01:30:00,home-appliances,sess_1002_2875,desktop,HCM
1002,738,view,2024-06-17 01:45:00,home-appliances,sess_1002_2875,desktop,HCM
1003,687,search,2024-05-30 00:00:00,male-fashion,sess_1003_7921,tablet,HP
1003,687,click,2024-05-30 00:15:00,male-fashion,sess_1003_7921,tablet,HP
1003,687,view,2024-05-30 00:30:00,male-fashion,sess_1003_7921,tablet,HP
1003,687,view,2024-05-30 00:45:00,male-fashion,sess_1003_7921,tablet,HP
1003,687,add_to_cart,2024-05-30 01:00:00,male-fashion,sess_1003_7921,tablet,HP
1003,687,view,2024-05-30 01:15:00,male-fashion,sess_1003_7921,tablet,HP
1003,687,add_to_cart,2024-05-30 01:30:00,male-fashion,sess_1003_7921,tablet,HP
1003,687,purchase,2024-05-30 01:45:00,male-fashion,sess_1003_7921,tablet,HP
1004,667,search,2024-05-05 00:00:00,shoes,sess_1004_1364,desktop,CT
1004,667,search,2024-05-05 00:15:00,shoes,sess_1004_1364,desktop,CT
1004,667,click,2024-05-05 00:30:00,shoes,sess_1004_1364,desktop,CT
1004,667,view,2024-05-05 00:45:00,shoes,sess_1004_1364,desktop,CT
1004,667,click,2024-05-05 01:00:00,shoes,sess_1004_1364,desktop,CT
1004,667,view,2024-05-05 01:15:00,shoes,sess_1004_1364,desktop,CT
1004,667,search,2024-05-05 01:30:00,shoes,sess_1004_1364,desktop,CT
1004,667,view,2024-05-05 01:45:00,shoes,sess_1004_1364,desktop,CT
1005,697,view,2024-06-19 00:00:00,books,sess_1005_2639,tablet,HCM
1005,697,click,2024-06-19 00:15:00,books,sess_1005_2639,tablet,HCM
1005,697,view,2024-06-19 00:30:00,books,sess_1005_2639,tablet,HCM
1005,697,chat,2024-06-19 00:45:00,books,sess_1005_2639,tablet,HCM
1005,697,chat,2024-06-19 01:00:00,books,sess_1005_2639,tablet,HCM
1005,697,view,2024-06-19 01:15:00,books,sess_1005_2639,tablet,HCM
1005,697,view,2024-06-19 01:30:00,books,sess_1005_2639,tablet,HCM
1005,697,click,2024-06-19 01:45:00,books,sess_1005_2639,tablet,HCM
1006,702,search,2024-06-11 00:00:00,female-fashion,sess_1006_6563,mobile,HP
1006,702,search,2024-06-11 00:15:00,female-fashion,sess_1006_6563,mobile,HP
1006,702,click,2024-06-11 00:30:00,female-fashion,sess_1006_6563,mobile,HP
1006,702,view,2024-06-11 00:45:00,female-fashion,sess_1006_6563,mobile,HP
1006,702,click,2024-06-11 01:00:00,female-fashion,sess_1006_6563,mobile,HP
1006,702,view,2024-06-11 01:15:00,female-fashion,sess_1006_6563,mobile,HP
1006,702,search,2024-06-11 01:30:00,female-fashion,sess_1006_6563,mobile,HP
1006,702,view,2024-06-11 01:45:00,female-fashion,sess_1006_6563,mobile,HP
1007,704,search,2024-05-26 00:00:00,male-fashion,sess_1007_2234,tablet,HCM
1007,704,click,2024-05-26 00:15:00,male-fashion,sess_1007_2234,tablet,HCM
1007,704,view,2024-05-26 00:30:00,male-fashion,sess_1007_2234,tablet,HCM
1007,704,view,2024-05-26 00:45:00,male-fashion,sess_1007_2234,tablet,HCM
1007,704,add_to_cart,2024-05-26 01:00:00,male-fashion,sess_1007_2234,tablet,HCM
1007,704,view,2024-05-26 01:15:00,male-fashion,sess_1007_2234,tablet,HCM
1007,704,add_to_cart,2024-05-26 01:30:00,male-fashion,sess_1007_2234,tablet,HCM
1007,704,purchase,2024-05-26 01:45:00,male-fashion,sess_1007_2234,tablet,HCM
1008,644,view,2024-01-25 00:00:00,mobile,sess_1008_7586,mobile,HP
1008,644,click,2024-01-25 00:15:00,mobile,sess_1008_7586,mobile,HP
1008,644,view,2024-01-25 00:30:00,mobile,sess_1008_7586,mobile,HP
1008,644,chat,2024-01-25 00:45:00,mobile,sess_1008_7586,mobile,HP
1008,644,chat,2024-01-25 01:00:00,mobile,sess_1008_7586,mobile,HP
1008,644,view,2024-01-25 01:15:00,mobile,sess_1008_7586,mobile,HP
1008,644,view,2024-01-25 01:30:00,mobile,sess_1008_7586,mobile,HP
1008,644,click,2024-01-25 01:45:00,mobile,sess_1008_7586,mobile,HP
1009,668,search,2024-03-29 00:00:00,home-appliances,sess_1009_6518,desktop,HN
1009,668,search,2024-03-29 00:15:00,home-appliances,sess_1009_6518,desktop,HN
1009,668,click,2024-03-29 00:30:00,home-appliances,sess_1009_6518,desktop,HN
1009,668,view,2024-03-29 00:45:00,home-appliances,sess_1009_6518,desktop,HN
1009,668,click,2024-03-29 01:00:00,home-appliances,sess_1009_6518,desktop,HN
1009,668,view,2024-03-29 01:15:00,home-appliances,sess_1009_6518,desktop,HN
1009,668,search,2024-03-29 01:30:00,home-appliances,sess_1009_6518,desktop,HN
1009,668,view,2024-03-29 01:45:00,home-appliances,sess_1009_6518,desktop,HN
1010,676,search,2024-03-21 00:00:00,male-fashion,sess_1010_2256,tablet,DN
1010,676,search,2024-03-21 00:15:00,male-fashion,sess_1010_2256,tablet,DN
1010,676,click,2024-03-21 00:30:00,male-fashion,sess_1010_2256,tablet,DN
1010,676,view,2024-03-21 00:45:00,male-fashion,sess_1010_2256,tablet,DN
1010,676,click,2024-03-21 01:00:00,male-fashion,sess_1010_2256,tablet,DN
1010,676,view,2024-03-21 01:15:00,male-fashion,sess_1010_2256,tablet,DN
1010,676,search,2024-03-21 01:30:00,male-fashion,sess_1010_2256,tablet,DN
1010,676,view,2024-03-21 01:45:00,male-fashion,sess_1010_2256,tablet,DN
1011,708,search,2024-05-20 00:00:00,home-appliances,sess_1011_4278,desktop,CT
1011,708,search,2024-05-20 00:15:00,home-appliances,sess_1011_4278,desktop,CT
1011,708,click,2024-05-20 00:30:00,home-appliances,sess_1011_4278,desktop,CT
1011,708,view,2024-05-20 00:45:00,home-appliances,sess_1011_4278,desktop,CT
1011,708,click,2024-05-20 01:00:00,home-appliances,sess_1011_4278,desktop,CT
1011,708,view,2024-05-20 01:15:00,home-appliances,sess_1011_4278,desktop,CT
1011,708,search,2024-05-20 01:30:00,home-appliances,sess_1011_4278,desktop,CT
1011,708,view,2024-05-20 01:45:00,home-appliances,sess_1011_4278,desktop,CT
1012,717,search,2024-04-29 00:00:00,books,sess_1012_3958,mobile,HP
1012,717,click,2024-04-29 00:15:00,books,sess_1012_3958,mobile,HP
1012,717,view,2024-04-29 00:30:00,books,sess_1012_3958,mobile,HP
1012,717,view,2024-04-29 00:45:00,books,sess_1012_3958,mobile,HP
1012,717,add_to_cart,2024-04-29 01:00:00,books,sess_1012_3958,mobile,HP
1012,717,view,2024-04-29 01:15:00,books,sess_1012_3958,mobile,HP
1012,717,add_to_cart,2024-04-29 01:30:00,books,sess_1012_3958,mobile,HP
1012,717,purchase,2024-04-29 01:45:00,books,sess_1012_3958,mobile,HP
1013,662,view,2024-01-16 00:00:00,shoes,sess_1013_5389,tablet,HP
1013,662,click,2024-01-16 00:15:00,shoes,sess_1013_5389,tablet,HP
1013,662,view,2024-01-16 00:30:00,shoes,sess_1013_5389,tablet,HP
1013,662,chat,2024-01-16 00:45:00,shoes,sess_1013_5389,tablet,HP
1013,662,chat,2024-01-16 01:00:00,shoes,sess_1013_5389,tablet,HP
1013,662,view,2024-01-16 01:15:00,shoes,sess_1013_5389,tablet,HP
1013,662,view,2024-01-16 01:30:00,shoes,sess_1013_5389,tablet,HP
1013,662,search,2024-01-16 01:45:00,shoes,sess_1013_5389,tablet,HP
1014,681,search,2024-06-24 00:00:00,smartwatch,sess_1014_9556,mobile,DN
1014,681,click,2024-06-24 00:15:00,smartwatch,sess_1014_9556,mobile,DN
1014,681,view,2024-06-24 00:30:00,smartwatch,sess_1014_9556,mobile,DN
1014,681,view,2024-06-24 00:45:00,smartwatch,sess_1014_9556,mobile,DN
1014,681,add_to_cart,2024-06-24 01:00:00,smartwatch,sess_1014_9556,mobile,DN
1014,681,view,2024-06-24 01:15:00,smartwatch,sess_1014_9556,mobile,DN
1014,681,add_to_cart,2024-06-24 01:30:00,smartwatch,sess_1014_9556,mobile,DN
1014,681,purchase,2024-06-24 01:45:00,smartwatch,sess_1014_9556,mobile,DN
1015,700,view,2024-04-15 00:00:00,mobile,sess_1015_5919,desktop,CT
1015,700,click,2024-04-15 00:15:00,mobile,sess_1015_5919,desktop,CT
1015,700,view,2024-04-15 00:30:00,mobile,sess_1015_5919,desktop,CT
1015,700,chat,2024-04-15 00:45:00,mobile,sess_1015_5919,desktop,CT
1015,700,chat,2024-04-15 01:00:00,mobile,sess_1015_5919,desktop,CT
1015,700,view,2024-04-15 01:15:00,mobile,sess_1015_5919,desktop,CT
